Ticker,Date,Year,Quarter,Positive_Ratio,Negative_Ratio,Uncertainty_Ratio,Net_Sentiment
MCD,2012-04-20 18:31:10,2012,1,0.0407,0.0194,0.0106,0.0213
TXN,2012-04-24 02:21:08,2012,1,0.0283,0.0266,0.0139,0.0017000000000000001
NFLX,2012-04-24 03:21:08,2012,1,0.0309,0.0297,0.0171,0.0011999999999999997
NVS,2012-04-24 18:51:18,2012,1,0.0321,0.0251,0.0115,0.006999999999999996
AAPL,2012-04-25 01:11:08,2012,2,0.036,0.0192,0.0092,0.0168
AMGN,2012-04-25 02:31:09,2012,1,0.0444,0.0241,0.0101,0.020300000000000002
TMO,2012-04-25 17:21:12,2012,1,0.0444,0.0173,0.0114,0.027100000000000003
BA,2012-04-25 20:11:08,2012,1,0.0335,0.0248,0.0132,0.008700000000000003
C,2012-04-25 20:21:05,2012,1,0.0164,0.0185,0.0198,-0.0020999999999999977
PEP,2012-04-26 16:51:09,2012,1,0.054,0.0181,0.0104,0.0359
CHTR,2012-04-26 17:01:07,2012,1,0.0281,0.0157,0.0069,0.012400000000000001
TMUS,2012-04-26 18:01:09,2012,1,0.0278,0.0168,0.0201,0.011
TSM,2012-04-26 18:17:05,2012,1,0.0285,0.0268,0.0118,0.0017000000000000001
UPS,2012-04-26 18:21:06,2012,1,0.0411,0.0182,0.0102,0.022899999999999997
XOM,2012-04-26 18:41:10,2012,1,0.037,0.0205,0.009,0.016499999999999997
ORCL,2012-04-26 18:51:09,2012,-1,0.0493,0.0061,0.0087,0.043199999999999995
BMY,2012-04-26 19:31:07,2012,1,0.0449,0.016,0.0094,0.028900000000000002
LMT,2012-04-26 22:31:03,2012,0,0.0282,0.0165,0.0082,0.011699999999999999
LMT,2012-04-26 22:31:06,2012,1,0.0315,0.0199,0.0181,0.0116
AMZN,2012-04-27 01:21:08,2012,1,0.032,0.0262,0.0145,0.0058
SBUX,2012-04-27 02:31:10,2012,2,0.0474,0.0167,0.01,0.030699999999999998
EBAY,2012-04-27 11:51:10,2012,0,0.0335,0.0142,0.0116,0.0193
MET,2012-04-27 17:31:10,2012,1,0.031,0.0253,0.0135,0.0057
F,2012-04-27 19:01:06,2012,1,0.0352,0.0234,0.0127,0.011800000000000001
MRK,2012-04-27 19:11:07,2012,1,0.0398,0.0213,0.0141,0.018500000000000003
PG,2012-04-27 19:41:09,2012,3,0.0413,0.0312,0.0086,0.010100000000000005
CVX,2012-04-27 19:51:06,2012,1,0.0233,0.0241,0.0141,-0.0007999999999999986
AXP,2012-04-30 18:41:06,2012,0,0.0324,0.0225,0.0117,0.009899999999999999
F,2012-05-01 16:41:05,2012,-1,0.0346,0.0231,0.0068,0.0115
GM,2012-05-01 19:10:07,2012,-1,0.0331,0.0308,0.0088,0.0022999999999999965
BMY,2012-05-01 21:01:11,2012,0,0.0334,0.031,0.0113,0.0023999999999999994
SE,2012-05-01 21:51:06,2012,0,0.0345,0.0166,0.0061,0.017900000000000003
CMCSA,2012-05-02 16:31:11,2012,1,0.0529,0.0141,0.009,0.0388
CVS,2012-05-02 19:01:09,2012,1,0.0399,0.0229,0.0169,0.016999999999999998
MA,2012-05-02 19:51:25,2012,1,0.0286,0.0188,0.0104,0.0098
PEP,2012-05-02 22:01:10,2012,0,0.0288,0.0184,0.0146,0.0104
V,2012-05-03 01:11:07,2012,2,0.0304,0.0197,0.0088,0.010700000000000001
AMT,2012-05-03 17:11:17,2012,1,0.0175,0.011,0.024,0.006500000000000002
GM,2012-05-03 19:51:07,2012,1,0.0267,0.0272,0.0095,-0.000499999999999997
DUK,2012-05-03 21:01:03,2012,0,0.0152,0.0401,0.0113,-0.0249
TXN,2012-05-04 02:01:03,2012,-1,0.0382,0.0152,0.0124,0.023
DUK,2012-05-04 18:41:07,2012,1,0.024,0.0249,0.0153,-0.000899999999999998
SE,2012-05-04 18:51:17,2012,1,0.03,0.017,0.0088,0.012999999999999998
MA,2012-05-08 18:31:08,2012,-1,0.0382,0.0165,0.0061,0.021699999999999997
CHTR,2012-05-08 19:11:12,2012,1,0.0399,0.0212,0.0117,0.018699999999999998
DIS,2012-05-09 01:31:09,2012,2,0.0458,0.0173,0.0092,0.0285
BKNG,2012-05-10 00:01:10,2012,1,0.0225,0.0245,0.0156,-0.0020000000000000018
TSLA,2012-05-10 03:31:08,2012,1,0.0331,0.0247,0.0184,0.008399999999999998
F,2012-05-10 19:31:01,2012,0,0.0398,0.021,0.0056,0.0188
AMD,2012-05-10 23:01:03,2012,0,0.0491,0.0139,0.0038,0.035199999999999995
CRM,2012-05-18 02:31:08,2013,1,0.0349,0.0188,0.0113,0.0161
LOW,2012-05-21 18:01:06,2012,1,0.031,0.018,0.0157,0.013000000000000001
MET,2012-05-23 19:01:03,2012,-1,0.0471,0.013,0.0128,0.034100000000000005
TMO,2012-05-23 20:01:03,2012,-1,0.0537,0.005,0.0053,0.0487
XOM,2012-05-30 21:01:03,2012,0,0.0375,0.0126,0.008,0.0249
CMCSA,2012-05-31 20:01:00,2012,0,0.0279,0.0394,0.0069,-0.011499999999999996
LOW,2012-06-01 16:51:09,2012,0,0.028,0.017,0.006,0.011
F,2012-06-01 17:21:05,2012,-1,0.0391,0.0213,0.0067,0.017800000000000003
TXN,2012-06-11 23:01:08,2012,2,0.0313,0.0237,0.0272,0.007600000000000003
AAPL,2012-06-12 20:10:07,2012,-1,0.0398,0.0107,0.0033,0.0291
MRK,2012-06-13 22:11:09,2012,-1,0.0224,0.0345,0.011,-0.012100000000000003
ORCL,2012-06-19 18:51:12,2012,4,0.038,0.0194,0.0128,0.0186
MSFT,2012-06-19 20:15:08,2012,-1,0.0338,0.0115,0.0052,0.022299999999999997
ADBE,2012-06-20 00:51:11,2012,2,0.0343,0.0165,0.0098,0.017799999999999996
JPM,2012-07-13 14:57:06,2012,2,0.0194,0.0362,0.0243,-0.016800000000000002
WFC,2012-07-13 20:21:10,2012,2,0.0416,0.0291,0.0099,0.012499999999999997
C,2012-07-16 17:13:04,2012,2,0.0251,0.0276,0.0222,-0.0024999999999999988
GS,2012-07-17 17:31:10,2012,2,0.0265,0.031,0.0196,-0.0045000000000000005
BAC,2012-07-18 15:39:08,2012,2,0.0175,0.0378,0.0204,-0.0203
ABT,2012-07-18 18:31:11,2012,2,0.0322,0.0189,0.0139,0.0133
IBM,2012-07-18 22:07:06,2012,2,0.038,0.0191,0.004,0.0189
EBAY,2012-07-19 00:51:07,2012,2,0.0343,0.0122,0.0122,0.022099999999999995
QCOM,2012-07-19 01:31:09,2012,3,0.028,0.0152,0.0218,0.0128
AXP,2012-07-19 02:11:07,2012,2,0.0256,0.0172,0.01,0.008400000000000001
TSM,2012-07-19 15:44:07,2012,2,0.0248,0.0318,0.0157,-0.007000000000000003
MS,2012-07-19 17:51:09,2012,2,0.0261,0.0234,0.0206,0.002700000000000001
NVS,2012-07-19 17:51:11,2012,2,0.0339,0.0277,0.0094,0.006200000000000001
UNH,2012-07-19 18:11:07,2012,2,0.0394,0.0192,0.0168,0.0202
UNP,2012-07-19 19:31:09,2012,2,0.0433,0.0293,0.0138,0.013999999999999999
GOOG,2012-07-19 22:53:07,2012,2,0.0294,0.0203,0.0076,0.0091
AXP,2012-07-19 23:21:08,2012,2,0.0129,0.0175,0.0108,-0.004600000000000002
MSFT,2012-07-20 00:22:06,2012,4,0.0385,0.014,0.0095,0.0245
AMD,2012-07-20 00:51:05,2012,2,0.0345,0.027,0.016,0.007500000000000003
MCD,2012-07-23 17:24:03,2012,2,0.0308,0.0238,0.0118,0.006999999999999999
TXN,2012-07-24 01:21:11,2012,2,0.0222,0.0283,0.0193,-0.006099999999999998
UPS,2012-07-24 17:11:08,2012,2,0.0319,0.0383,0.0112,-0.006400000000000003
LMT,2012-07-24 19:51:11,2012,2,0.0291,0.0249,0.0174,0.004200000000000002
AAPL,2012-07-24 23:14:09,2012,3,0.0354,0.0173,0.0107,0.0181
NFLX,2012-07-25 01:11:06,2012,2,0.0334,0.0327,0.0109,0.0006999999999999992
TMO,2012-07-25 16:31:12,2012,2,0.0345,0.0202,0.0122,0.014300000000000004
PEP,2012-07-25 16:41:05,2012,2,0.0538,0.015,0.0073,0.0388
F,2012-07-25 18:50:06,2012,2,0.0332,0.0285,0.009,0.004699999999999999
BMY,2012-07-25 19:11:10,2012,2,0.036,0.0216,0.0144,0.014399999999999996
BA,2012-07-25 19:41:19,2012,2,0.0343,0.0219,0.0152,0.012399999999999998
V,2012-07-26 00:41:06,2012,3,0.0229,0.0258,0.0072,-0.0029
TSLA,2012-07-26 03:25:06,2012,2,0.0226,0.0213,0.0201,0.001299999999999999
TMUS,2012-07-26 17:11:11,2012,2,0.0282,0.0158,0.0138,0.012399999999999998
AZN,2012-07-26 18:41:10,2012,2,0.0386,0.0325,0.012,0.006100000000000001
XOM,2012-07-26 19:21:04,2012,2,0.026,0.0262,0.0118,-0.00020000000000000226
AMZN,2012-07-26 23:29:05,2012,2,0.0257,0.0228,0.0166,0.0029
SBUX,2012-07-27 00:26:10,2012,3,0.0439,0.0193,0.0152,0.0246
FB,2012-07-27 01:31:07,2012,2,0.0303,0.0145,0.0112,0.0158
AMGN,2012-07-27 01:51:10,2012,2,0.0382,0.0286,0.0086,0.009599999999999997
MRK,2012-07-27 16:21:11,2012,2,0.039,0.0262,0.0128,0.012799999999999999
CVX,2012-07-27 19:51:08,2012,2,0.032,0.0244,0.0136,0.007599999999999999
AMT,2012-08-01 17:51:11,2012,2,0.0197,0.0136,0.0231,0.0060999999999999995
MA,2012-08-01 19:01:13,2012,2,0.0315,0.0196,0.0121,0.0119
CMCSA,2012-08-01 19:26:03,2012,2,0.0337,0.0133,0.0101,0.0204
CHTR,2012-08-02 16:21:09,2012,2,0.0308,0.0164,0.0086,0.0144
GM,2012-08-02 18:41:22,2012,2,0.0267,0.0244,0.0076,0.0023
DUK,2012-08-02 18:41:24,2012,2,0.0355,0.0176,0.0149,0.017899999999999996
SE,2012-08-03 08:11:12,2012,2,0.0244,0.0241,0.0074,0.00030000000000000165
MET,2012-08-03 08:11:13,2012,2,0.0299,0.0248,0.0181,0.0051
PG,2012-08-03 18:38:05,2012,4,0.0473,0.02,0.0089,0.0273
CHTR,2012-08-07 22:01:04,2012,2,0.0332,0.019,0.0096,0.0142
BKNG,2012-08-08 00:37:07,2012,2,0.0293,0.0347,0.0163,-0.005400000000000002
DIS,2012-08-08 03:58:06,2012,3,0.0421,0.0153,0.0124,0.026799999999999997
CVS,2012-08-08 14:33:06,2012,2,0.0394,0.0194,0.0148,0.019999999999999997
LOW,2012-08-20 16:01:08,2012,2,0.0318,0.0228,0.0161,0.009000000000000001
CRM,2012-08-24 00:51:06,2013,2,0.026,0.0152,0.0164,0.010799999999999999
RY,2012-08-30 16:55:06,2012,3,0.0453,0.025,0.0205,0.0203
TD,2012-08-31 00:35:04,2012,3,0.0272,0.0313,0.0139,-0.004100000000000003
F,2012-09-04 18:48:03,2012,-1,0.0381,0.0182,0.007,0.0199
GM,2012-09-05 00:44:08,2012,-1,0.0354,0.0223,0.0118,0.0131
TXN,2012-09-11 22:31:07,2012,3,0.0193,0.0448,0.0155,-0.0255
MET,2012-09-12 21:01:08,2012,-1,0.0567,0.0149,0.0062,0.041800000000000004
ADBE,2012-09-20 01:11:10,2012,3,0.0454,0.0095,0.0138,0.0359
ORCL,2012-09-20 23:51:09,2013,1,0.0269,0.0203,0.0086,0.006600000000000002
TXN,2012-09-25 21:51:10,2012,-1,0.0367,0.0126,0.0104,0.024100000000000003
F,2012-10-02 17:32:02,2012,-1,0.0434,0.0169,0.0111,0.026500000000000003
JPM,2012-10-12 15:16:09,2012,3,0.0263,0.0348,0.0126,-0.008499999999999997
WFC,2012-10-12 16:48:05,2012,3,0.0421,0.0296,0.0116,0.012499999999999997
C,2012-10-15 20:36:05,2012,3,0.0229,0.0355,0.0147,-0.012599999999999997
UNH,2012-10-16 17:01:05,2012,3,0.0424,0.0162,0.0162,0.0262
GS,2012-10-16 18:01:09,2012,3,0.023,0.0243,0.0302,-0.001299999999999999
IBM,2012-10-17 07:44:05,2012,3,0.0349,0.0262,0.0037,0.0087
PEP,2012-10-17 16:11:08,2012,3,0.0472,0.0215,0.0076,0.0257
BAC,2012-10-17 17:49:03,2012,3,0.0234,0.0289,0.0143,-0.005499999999999998
ABT,2012-10-17 17:51:15,2012,3,0.0397,0.0149,0.011,0.0248
EBAY,2012-10-18 01:11:10,2012,3,0.0492,0.0081,0.0108,0.0411
AXP,2012-10-18 01:41:09,2012,3,0.0237,0.0234,0.0094,0.0002999999999999982
MS,2012-10-18 17:51:07,2012,3,0.0347,0.0211,0.0148,0.013600000000000001
UNP,2012-10-18 19:01:54,2012,3,0.0371,0.0317,0.0133,0.005400000000000002
MSFT,2012-10-18 22:51:08,2013,1,0.0287,0.0284,0.0103,0.0002999999999999982
GOOG,2012-10-18 23:01:47,2012,3,0.0383,0.0215,0.0098,0.016800000000000002
AMD,2012-10-19 00:11:09,2012,3,0.0272,0.0286,0.0167,-0.001400000000000002
MCD,2012-10-19 17:31:06,2012,3,0.0379,0.0248,0.0102,0.013100000000000004
TXN,2012-10-23 02:01:05,2012,3,0.017,0.0341,0.0131,-0.017099999999999997
UPS,2012-10-23 18:01:09,2012,3,0.0331,0.0273,0.0116,0.005799999999999996
AMGN,2012-10-24 01:31:08,2012,3,0.0335,0.0303,0.0098,0.0032000000000000015
FB,2012-10-24 02:37:06,2012,3,0.0325,0.0189,0.0094,0.013600000000000001
NFLX,2012-10-24 03:31:10,2012,3,0.0411,0.026,0.0162,0.015099999999999999
TMO,2012-10-24 16:41:07,2012,3,0.0431,0.0204,0.0098,0.022699999999999998
BMY,2012-10-24 18:11:11,2012,3,0.0367,0.0262,0.0164,0.010500000000000002
BA,2012-10-24 18:41:14,2012,3,0.0412,0.0156,0.0144,0.0256
SAP,2012-10-24 19:01:03,2012,3,0.045,0.0128,0.0092,0.0322
LMT,2012-10-25 02:01:06,2012,3,0.0357,0.0258,0.0139,0.009900000000000003
TSM,2012-10-25 14:23:05,2012,3,0.0335,0.034,0.0176,-0.0005000000000000004
AZN,2012-10-25 16:21:08,2012,3,0.0346,0.0356,0.011,-0.0010000000000000009
F,2012-10-25 17:11:09,2012,-1,0.0356,0.0255,0.0121,0.010100000000000001
NVS,2012-10-25 17:21:08,2012,3,0.0386,0.0243,0.0138,0.014300000000000004
PG,2012-10-25 19:09:05,2012,3,0.0492,0.0221,0.008,0.0271
AAPL,2012-10-26 01:34:07,2012,4,0.0328,0.0203,0.0071,0.012500000000000004
AMZN,2012-10-26 06:21:36,2012,3,0.0272,0.024,0.013,0.003199999999999998
CMCSA,2012-10-26 14:57:06,2012,3,0.0368,0.0148,0.0078,0.022
MRK,2012-10-26 16:41:08,2012,3,0.0383,0.0202,0.0112,0.0181
TMUS,2012-10-30 17:01:08,2012,3,0.0295,0.0142,0.0156,0.015299999999999998
AMT,2012-10-31 16:11:10,2012,3,0.02,0.0093,0.0233,0.010700000000000001
MA,2012-10-31 19:11:34,2012,3,0.0273,0.0203,0.0124,0.007000000000000003
GM,2012-10-31 20:02:30,2012,3,0.0325,0.0241,0.0075,0.008400000000000001
V,2012-11-01 01:21:05,2012,4,0.0247,0.0207,0.0102,0.004
XOM,2012-11-01 16:36:07,2012,3,0.0324,0.0306,0.0093,0.0017999999999999995
MET,2012-11-01 16:41:11,2012,3,0.0216,0.0312,0.0196,-0.009599999999999997
SE,2012-11-01 17:31:07,2012,3,0.0343,0.0217,0.0091,0.012599999999999997
F,2012-11-01 19:43:07,2012,3,0.0359,0.0263,0.0104,0.009600000000000001
SBUX,2012-11-01 23:57:05,2012,4,0.0483,0.0146,0.0082,0.0337
BKNG,2012-11-02 01:31:08,2012,3,0.027,0.0244,0.0163,0.002599999999999998
CVX,2012-11-02 19:51:45,2012,3,0.0293,0.0306,0.0134,-0.001299999999999999
CHTR,2012-11-05 17:21:07,2012,3,0.0274,0.0187,0.0085,0.0087
TSLA,2012-11-05 19:14:07,2012,3,0.0214,0.0295,0.0168,-0.0081
CVS,2012-11-06 16:51:07,2012,3,0.0387,0.0159,0.0175,0.022799999999999997
CHTR,2012-11-06 18:41:14,2012,3,0.0291,0.0203,0.0088,0.008800000000000002
QCOM,2012-11-08 03:01:12,2012,4,0.0252,0.0141,0.0192,0.0111
DUK,2012-11-08 18:31:10,2012,3,0.0325,0.018,0.0085,0.014500000000000002
DIS,2012-11-09 02:21:09,2012,4,0.0434,0.0166,0.009,0.0268
LMT,2012-11-12 16:12:04,2012,-1,0.0357,0.0271,0.0095,0.008600000000000003
ABT,2012-11-13 02:31:38,2012,-1,0.0243,0.0289,0.0089,-0.0046
QCOM,2012-11-16 04:02:13,2012,-1,0.0396,0.0131,0.0067,0.026500000000000003
LOW,2012-11-19 18:01:08,2012,3,0.0395,0.0252,0.0132,0.0143
CRM,2012-11-21 01:41:08,2013,3,0.0381,0.017,0.0152,0.0211
RY,2012-11-29 19:50:07,2012,4,0.0409,0.019,0.0182,0.0219
F,2012-12-03 18:02:05,2012,-1,0.0329,0.0259,0.0069,0.006999999999999999
GM,2012-12-03 19:51:08,2012,-1,0.0274,0.0235,0.0137,0.0039000000000000007
SBUX,2012-12-06 00:41:08,2012,-1,0.0488,0.0082,0.0086,0.040600000000000004
LOW,2012-12-06 02:31:10,2012,-1,0.0486,0.0129,0.0136,0.035699999999999996
TD,2012-12-07 00:40:06,2012,4,0.0363,0.0334,0.0117,0.0029
TXN,2012-12-11 00:21:05,2012,4,0.0149,0.0426,0.0231,-0.0277
XOM,2012-12-11 22:02:05,2013,-1,0.0402,0.0167,0.0075,0.0235
MET,2012-12-13 17:11:06,2012,0,0.0158,0.0237,0.0393,-0.007899999999999997
CVS,2012-12-13 22:41:07,2012,-1,0.0476,0.0172,0.0108,0.030400000000000003
ADBE,2012-12-14 03:11:11,2012,4,0.0456,0.0111,0.0179,0.0345
ORCL,2012-12-19 01:01:09,2013,2,0.0429,0.018,0.0082,0.024900000000000002
F,2013-01-03 19:29:02,2012,-1,0.0343,0.0159,0.0064,0.018399999999999996
GM,2013-01-03 20:20:06,2012,-1,0.0378,0.0268,0.01,0.011
WFC,2013-01-11 21:57:07,2012,4,0.0433,0.0278,0.0107,0.0155
JPM,2013-01-16 19:19:03,2012,4,0.0252,0.0257,0.0119,-0.0005000000000000004
GS,2013-01-16 20:01:10,2012,4,0.0295,0.0308,0.0205,-0.0013000000000000025
SE,2013-01-16 21:11:06,2013,-1,0.0368,0.0104,0.0088,0.0264
EBAY,2013-01-17 01:31:08,2012,4,0.0419,0.0088,0.0097,0.0331
TSM,2013-01-17 16:39:06,2012,4,0.0251,0.0286,0.0111,-0.0034999999999999996
BAC,2013-01-17 18:29:07,2012,4,0.0208,0.0297,0.0191,-0.008900000000000002
UNH,2013-01-17 18:31:09,2012,4,0.041,0.0119,0.0174,0.0291
C,2013-01-17 19:12:05,2012,4,0.0256,0.0307,0.0171,-0.0051
AXP,2013-01-18 01:51:06,2012,4,0.0263,0.021,0.0089,0.005299999999999999
MS,2013-01-18 18:41:08,2012,4,0.026,0.0178,0.0195,0.008199999999999999
IBM,2013-01-23 01:13:06,2012,4,0.0361,0.0146,0.0053,0.0215
GOOG,2013-01-23 01:49:06,2012,4,0.0494,0.0275,0.0122,0.0219
AMD,2013-01-23 03:00:07,2012,4,0.0357,0.0212,0.009,0.014500000000000002
TXN,2013-01-23 03:51:05,2012,4,0.0206,0.035,0.0226,-0.014400000000000003
NVS,2013-01-23 17:59:07,2012,4,0.0328,0.0226,0.011,0.010200000000000004
ABT,2013-01-23 18:54:06,2012,4,0.0278,0.0137,0.0134,0.014099999999999998
GS,2013-01-23 19:52:07,2013,-1,0.0194,0.0226,0.0268,-0.003199999999999998
MCD,2013-01-23 20:48:08,2012,4,0.0424,0.0209,0.0089,0.021500000000000002
AMGN,2013-01-24 00:08:09,2012,4,0.0322,0.0222,0.0088,0.009999999999999998
NFLX,2013-01-24 01:30:05,2012,4,0.0414,0.0251,0.0136,0.0163
AAPL,2013-01-24 02:05:08,2013,1,0.0357,0.0206,0.0106,0.015100000000000002
SAP,2013-01-24 05:51:08,2012,4,0.0423,0.0149,0.0087,0.027399999999999997
BMY,2013-01-24 17:55:04,2012,4,0.0399,0.0194,0.01,0.020499999999999997
UNP,2013-01-24 21:01:54,2012,4,0.0427,0.0302,0.013,0.0125
LMT,2013-01-24 22:47:11,2012,4,0.0354,0.0195,0.0153,0.0159
MSFT,2013-01-25 01:23:04,2013,2,0.0313,0.0205,0.009,0.0108
SBUX,2013-01-25 02:12:05,2013,1,0.0427,0.0123,0.0123,0.030400000000000003
PG,2013-01-25 17:26:10,2013,2,0.0493,0.017,0.0105,0.032299999999999995
F,2013-01-29 23:41:15,2012,4,0.0329,0.0264,0.0107,0.006499999999999999
AMZN,2013-01-30 00:02:05,2012,4,0.0243,0.0194,0.0132,0.004899999999999998
BA,2013-01-30 17:37:07,2012,4,0.0402,0.0255,0.0126,0.014700000000000001
QCOM,2013-01-31 01:26:11,2013,1,0.0323,0.0175,0.0171,0.0148
FB,2013-01-31 03:09:04,2012,4,0.0411,0.0133,0.0078,0.0278
TMO,2013-01-31 17:11:23,2012,4,0.0471,0.016,0.0139,0.031100000000000003
UPS,2013-01-31 18:05:06,2012,4,0.0419,0.0207,0.0124,0.0212
MA,2013-01-31 18:18:07,2012,4,0.0295,0.0189,0.0103,0.010599999999999998
CHTR,2013-01-31 18:21:26,2012,4,0.0264,0.0214,0.0098,0.005000000000000001
AZN,2013-01-31 23:04:05,2012,4,0.0364,0.0309,0.0147,0.005500000000000001
MRK,2013-02-01 16:19:05,2012,4,0.0351,0.0237,0.012,0.0114
XOM,2013-02-01 19:11:22,2012,4,0.0288,0.0218,0.0081,0.006999999999999999
CVX,2013-02-01 20:19:07,2012,4,0.0345,0.0297,0.012,0.004800000000000002
SE,2013-02-05 19:31:40,2012,4,0.0236,0.0336,0.0123,-0.009999999999999998
DIS,2013-02-06 01:43:04,2013,1,0.033,0.0188,0.0114,0.0142
CVS,2013-02-06 17:22:10,2012,4,0.0328,0.0166,0.0113,0.016200000000000003
V,2013-02-07 02:21:10,2013,1,0.0361,0.0167,0.0077,0.0194
SAP,2013-02-13 07:01:03,2013,-1,0.0337,0.0081,0.0074,0.0256
CMCSA,2013-02-13 15:29:05,2012,4,0.0461,0.0093,0.0093,0.0368
DUK,2013-02-13 17:20:08,2012,4,0.0396,0.0121,0.013,0.027500000000000004
TXN,2013-02-14 04:16:03,2013,-1,0.0422,0.0166,0.013,0.0256
MS,2013-02-14 15:45:05,2013,-1,0.0199,0.0168,0.0226,0.003100000000000002
PEP,2013-02-14 16:22:05,2012,4,0.0565,0.0171,0.0097,0.039400000000000004
GM,2013-02-14 17:18:06,2012,4,0.0309,0.0231,0.0105,0.007800000000000001
MET,2013-02-14 17:51:16,2012,4,0.0196,0.0318,0.0297,-0.012200000000000003
MET,2013-02-15 00:36:03,2013,-1,0.0207,0.018,0.0243,0.002700000000000001
UNP,2013-02-20 21:51:20,2013,-1,0.0471,0.0192,0.0144,0.027900000000000005
TSLA,2013-02-21 01:46:17,2012,4,0.0378,0.0281,0.0173,0.0097
CHTR,2013-02-22 18:41:19,2012,4,0.0344,0.0202,0.0092,0.0142
TXN,2013-02-22 19:41:19,2013,-1,0.029,0.0172,0.0132,0.011800000000000001
LOW,2013-02-25 17:31:32,2012,4,0.0424,0.0181,0.0137,0.0243
TMUS,2013-02-26 18:21:09,2012,4,0.0299,0.0184,0.0139,0.0115
AMT,2013-02-26 18:21:10,2012,4,0.0183,0.0113,0.0174,0.007000000000000001
ADBE,2013-02-26 22:01:10,2013,-1,0.0354,0.016,0.0073,0.0194
CHTR,2013-02-26 23:02:23,2013,-1,0.035,0.0204,0.005,0.014600000000000002
BKNG,2013-02-26 23:48:06,2012,4,0.0325,0.0203,0.0143,0.012200000000000003
TXN,2013-02-27 22:21:20,2013,-1,0.0458,0.0179,0.0093,0.0279
RY,2013-02-28 19:11:08,2013,1,0.0372,0.0261,0.0129,0.011099999999999995
RY,2013-02-28 23:01:02,2013,-1,0.0378,0.0237,0.0081,0.014100000000000001
DUK,2013-03-01 01:22:05,2013,-1,0.0416,0.0172,0.0129,0.024399999999999998
CRM,2013-03-01 01:25:06,2013,4,0.0383,0.0182,0.0164,0.0201
TD,2013-03-01 01:31:05,2013,1,0.0386,0.0266,0.0173,0.012000000000000004
GM,2013-03-01 20:30:07,2013,-1,0.0419,0.0277,0.0087,0.0142
AMT,2013-03-04 17:52:03,2013,0,0.0267,0.0066,0.0127,0.0201
WFC,2013-03-05 17:31:10,2013,-1,0.0499,0.0222,0.0126,0.0277
CRM,2013-03-05 20:11:36,2013,-1,0.0177,0.0261,0.0133,-0.008400000000000001
LMT,2013-03-05 21:31:23,2013,-1,0.0255,0.0231,0.02,0.0023999999999999994
GOOG,2013-03-05 23:52:08,2013,-1,0.0373,0.0178,0.0115,0.0195
C,2013-03-05 23:54:03,2013,-1,0.0425,0.0251,0.0257,0.017400000000000002
JPM,2013-03-06 01:29:06,2013,-1,0.0289,0.0223,0.0232,0.006599999999999998
QCOM,2013-03-06 06:26:20,2013,0,0.0365,0.0118,0.004,0.0247
AMGN,2013-03-06 17:15:07,2013,0,0.0362,0.0157,0.0059,0.020500000000000004
BMY,2013-03-06 18:39:09,2013,0,0.0198,0.0198,0.0075,0.0
UNP,2013-03-06 19:31:09,2013,-1,0.0457,0.0169,0.011,0.0288
CHTR,2013-03-06 20:51:39,2013,0,0.0424,0.022,0.0061,0.0204
DIS,2013-03-06 21:00:06,2013,0,0.0393,0.0155,0.0089,0.0238
RY,2013-03-06 21:11:36,2013,-1,0.0214,0.026,0.026,-0.0046
CRM,2013-03-06 21:54:05,2013,-1,0.032,0.0147,0.0056,0.017300000000000003
TD,2013-03-07 00:21:06,2013,-1,0.0318,0.0164,0.0191,0.0154
XOM,2013-03-07 04:49:05,2013,-1,0.0447,0.0099,0.0101,0.0348
TXN,2013-03-08 00:11:07,2013,1,0.0293,0.0293,0.0209,0.0
UNH,2013-03-12 17:11:09,2013,-1,0.0509,0.0215,0.0158,0.029400000000000003
CVX,2013-03-12 19:49:06,2013,-1,0.0389,0.0151,0.0059,0.023799999999999995
LOW,2013-03-13 23:41:08,2013,-1,0.0492,0.0188,0.0092,0.0304
ABBV,2013-03-13 23:56:19,2013,-1,0.0253,0.0285,0.0165,-0.0032000000000000015
ABT,2013-03-14 14:16:06,2013,-1,0.0733,0.0028,0.0106,0.07050000000000001
F,2013-03-15 19:10:04,2013,-1,0.0227,0.028,0.0206,-0.005299999999999999
QCOM,2013-03-19 23:42:05,2013,0,0.0442,0.0141,0.0121,0.030100000000000002
ADBE,2013-03-20 00:31:08,2013,1,0.051,0.0119,0.0093,0.039099999999999996
ORCL,2013-03-20 22:54:09,2013,3,0.0298,0.0275,0.0119,0.0023
CRM,2013-03-21 02:41:09,2013,-1,0.009,0.0181,0.0,-0.009100000000000002
SBUX,2013-03-21 05:55:10,2013,0,0.0418,0.016,0.0078,0.025799999999999997
F,2013-04-02 16:02:53,2013,-1,0.0326,0.0171,0.0085,0.015499999999999996
GM,2013-04-02 20:13:05,2013,-1,0.0343,0.023,0.0078,0.011299999999999998
TD,2013-04-03 17:11:09,2013,-1,0.0256,0.0184,0.0088,0.0072000000000000015
TD,2013-04-04 18:51:07,2013,0,0.0401,0.0192,0.0081,0.0209
JPM,2013-04-12 15:09:08,2013,1,0.0284,0.0301,0.0126,-0.0016999999999999967
WFC,2013-04-12 18:16:08,2013,1,0.0449,0.0253,0.0118,0.019600000000000003
C,2013-04-15 19:39:05,2013,1,0.0224,0.036,0.015,-0.013599999999999998
